study_id,series_id,instance_number,x,y,w,h,side
1709574182,2725786394,3,334.57424892703864,318.2008583690987,44.799999999999955,44.799999999999955,right
1709574182,2725786394,5,282.993165242636,324.7180204178272,44.799999999999955,44.799999999999955,left
1709574182,2725786394,6,340.06781115879835,324.61001430615164,44.799999999999955,44.799999999999955,right
1709574182,2725786394,9,287.85117128493204,330.38569413383925,44.799999999999955,44.799999999999955,left
1709574182,2725786394,10,340.06781115879835,330.1035765379113,44.799999999999955,44.799999999999955,right
1709574182,2725786394,15,342.8145922746781,325.5256080114449,44.799999999999955,44.799999999999955,right
1709574182,2725786394,15,290.84422960725084,325.3209624008686,44.799999999999955,44.799999999999955,left
1709574182,2725786394,20,350.1393419170243,309.0449213161659,44.799999999999955,44.799999999999955,right
1709574182,2725786394,20,299.65341389728104,308.2207811319865,44.799999999999955,44.799999999999955,right
1713964051,2840430680,1,164.94090974212034,190.47977077363896,26.879999999999995,26.879999999999995,left
1713964051,2840430680,2,208.2656603773585,188.3411320754717,26.879999999999995,26.879999999999995,right
1713964051,2840430680,6,165.6744340974212,192.68034383954156,26.879999999999995,26.879999999999995,left
1713964051,2840430680,7,210.4392452830189,190.5147169811321,26.879999999999995,26.879999999999995,right
1713964051,2840430680,11,163.84062320916905,184.97833810888247,26.879999999999995,26.879999999999995,left
1713964051,2840430680,12,203.91849056603772,184.71849056603776,26.879999999999995,26.879999999999995,right
1713964051,2840430680,16,198.84679245283021,184.71849056603776,26.879999999999995,26.879999999999995,right
1713964051,2840430680,17,163.47386103151862,183.1445272206304,26.879999999999995,26.879999999999995,left
1713964051,2840430680,21,201.02037735849055,182.54490566037737,26.879999999999995,26.879999999999995,right
1713964051,2840430680,21,158.3391905444126,185.71186246418335,26.879999999999995,26.879999999999995,left
1716586508,3464148753,3,192.94307762803524,174.6858549931601,25.19999999999999,26.879999999999995,right
1716586508,3464148753,3,158.72013600498337,177.53089519310632,25.19999999999999,26.879999999999995,left
1716586508,3464148753,7,194.9129818688013,177.6407113543092,25.19999999999999,26.879999999999995,right
1716586508,3464148753,7,161.01648151993356,177.02059618978404,25.19999999999999,26.879999999999995,left
1716586508,3464148753,12,192.94307762803524,176.65575923392612,25.19999999999999,26.879999999999995,right
1716586508,3464148753,12,161.5267805232558,176.25514768480065,25.19999999999999,26.879999999999995,left
1716586508,3464148753,17,192.94307762803524,172.22347469220247,25.19999999999999,26.879999999999995,right
1716586508,3464148753,17,162.54737852990033,169.6212606416113,25.19999999999999,26.879999999999995,left
1716586508,3464148753,21,193.92802263043322,175.67080847034376,25.19999999999999,26.879999999999995,right
1716586508,3464148753,21,163.82312603820597,169.6212606416113,25.19999999999999,26.879999999999995,left
1718295027,3811626973,3,272.11147353361946,254.56068669527895,35.84000000000003,35.84000000000003,right
1718295027,3811626973,3,226.6443471414729,254.94821705426352,35.839999999999975,35.84000000000003,left
1718295027,3811626973,8,266.25167381974245,250.16583690987125,35.84000000000003,35.84000000000003,right
1718295027,3811626973,8,214.24124636627909,253.95596899224807,35.839999999999975,35.84000000000003,left
1718295027,3811626973,13,254.53207439198854,248.700886981402,35.84000000000003,35.84000000000003,right
1718295027,3811626973,13,213.74512233527128,251.4753488372093,35.84000000000003,35.84000000000003,left
1718295027,3811626973,18,224.16372698643409,247.5063565891473,35.84000000000003,35.84000000000003,left
1718295027,3811626973,19,261.8568240343348,244.30603719599424,35.84000000000003,35.84000000000003,right
1718295027,3811626973,23,266.9841487839771,248.700886981402,35.84000000000003,35.84000000000003,right
1718295027,3811626973,23,223.66760295542633,246.01798449612403,35.84000000000003,35.84000000000003,left
1719776527,429069613,10,277.3585714285714,213.39428571428567,35.84000000000003,35.84000000000003,right
1719776527,429069613,10,228.00150706436426,214.77073783359498,35.839999999999975,35.839999999999975,left
1719776527,429069613,15,279.1871428571428,235.33714285714285,35.84000000000003,35.84000000000003,right
1719776527,429069613,15,229.60904238618525,238.07999999999998,35.839999999999975,35.84000000000003,left
1719776527,429069613,21,277.3585714285714,233.50857142857143,35.84000000000003,35.84000000000003,right
1719776527,429069613,21,228.80527472527473,238.07999999999998,35.839999999999975,35.84000000000003,left
1719776527,429069613,28,274.61571428571426,239.9085714285714,35.84000000000003,35.84000000000003,right
1719776527,429069613,28,228.80527472527473,249.33274725274725,35.839999999999975,35.84000000000003,left
1719776527,429069613,34,275.53,251.7942857142857,35.84000000000003,35.84000000000003,right
1719776527,429069613,34,226.39397174254321,259.781726844584,35.839999999999975,35.84000000000003,left
1721321525,108597120,5,340.0623803009577,322.552120383037,44.799999999999955,44.799999999999955,right
1721321525,108597120,5,268.3541899441341,320.24432029795156,44.799999999999955,44.799999999999955,left
1721321525,108597120,15,340.0623803009577,323.427633378933,44.799999999999955,44.799999999999955,right
1721321525,108597120,15,283.34586603139013,318.69416602438343,44.799999999999955,44.799999999999955,left
1721321525,108597120,25,338.31135430916555,318.17455540355684,44.799999999999955,44.799999999999955,right
1721321525,108597120,25,281.91088845291483,317.2591884459081,44.799999999999955,44.799999999999955,left
1721321525,108597120,36,342.68891928864576,316.4235294117648,44.799999999999955,44.799999999999955,right
1721321525,108597120,36,281.91088845291483,321.5641211813341,44.799999999999955,44.799999999999955,left
1721321525,108597120,44,274.3132216014897,321.43612662942274,44.799999999999955,44.799999999999955,left
1721321525,108597120,47,342.68891928864576,315.54801641586874,44.799999999999955,44.799999999999955,right
1722308532,3260736968,12,188.81892857142856,203.9314285714286,26.879999999999995,26.879999999999995,right
1722308532,3260736968,13,157.48866578599734,203.66964332893,26.879999999999995,26.879999999999995,left
1722308532,3260736968,20,188.1332142857143,187.4742857142857,26.879999999999995,26.879999999999995,right
1722308532,3260736968,20,157.48866578599734,186.4226155878468,26.879999999999995,26.879999999999995,left
1722308532,3260736968,28,186.76178571428574,177.8742857142857,26.879999999999995,26.879999999999995,right
1722308532,3260736968,28,157.48866578599734,179.8281638044914,26.879999999999995,26.879999999999995,left
1722308532,3260736968,35,190.6178571428572,183.22285714285715,26.879999999999995,26.879999999999995,right
1722308532,3260736968,35,156.47413474240423,188.451677675033,26.879999999999995,26.879999999999995,left
1722308532,3260736968,37,187.6007142857143,204.34285714285716,26.879999999999995,26.879999999999995,right
1722308532,3260736968,37,145.82155878467634,220.40940554821665,26.879999999999995,26.879999999999995,left
1722539301,912789915,3,247.18714285714282,234.4228571428572,35.84000000000003,35.84000000000003,right
1722539301,912789915,4,215.31953098827472,227.35973199329982,35.839999999999975,35.84000000000003,left
1722539301,912789915,8,247.18714285714282,231.68,35.84000000000003,35.839999999999975,right
1722539301,912789915,8,220.46525963149082,234.22070351758794,35.839999999999975,35.84000000000003,left
1722539301,912789915,11,251.75857142857143,208.82285714285717,35.84000000000003,35.839999999999975,right
1722539301,912789915,11,222.18050251256284,211.0649246231156,35.839999999999975,35.84000000000003,left
1722603252,1267494961,3,332.1486725663717,295.6176991150443,44.799999999999955,44.799999999999955,right
1722603252,1267494961,3,269.11269393511986,286.31650211565585,44.799999999999955,44.799999999999955,left
1722603252,1267494961,8,338.9451327433629,292.2194690265487,44.799999999999955,44.799999999999955,right
1722603252,1267494961,8,278.1394922425952,284.96248236953454,44.799999999999955,44.799999999999955,left
1722603252,1267494961,13,280.39619181946404,289.4758815232722,44.799999999999955,44.799999999999955,left
1722603252,1267494961,14,332.1486725663717,291.08672566371683,44.799999999999955,44.799999999999955,right
1722603252,1267494961,18,282.65289139633285,278.19238363892805,44.799999999999955,44.799999999999955,left
1722603252,1267494961,19,332.1486725663717,277.4938053097345,44.799999999999955,44.799999999999955,right
1722603252,1267494961,24,325.35221238938055,288.8212389380531,44.799999999999955,44.799999999999955,right
1722603252,1267494961,24,275.4314527503526,279.0950634696756,44.799999999999955,44.799999999999955,left
1722993663,1921187758,14,269.3548565372758,302.26367713004487,44.799999999999955,44.799999999999955,left
1722993663,1921187758,15,331.5337977244278,317.5395318856738,44.799999999999955,44.799999999999955,right
1722993663,1921187758,24,270.78983411575115,293.65381165919285,44.799999999999955,44.799999999999955,left
1722993663,1921187758,25,326.166129627146,304.50376650656085,44.799999999999955,44.799999999999955,right
1722993663,1921187758,34,266.48490138032514,280.73901345291483,44.799999999999955,44.799999999999955,left
1722993663,1921187758,35,315.43079343258233,286.1003330301659,44.799999999999955,44.799999999999955,right
1722993663,1921187758,45,300.86140859710304,276.8986162919685,44.799999999999955,44.799999999999955,right
1722993663,1921187758,45,253.5701031740471,270.98116154007846,44.79999999999998,44.799999999999955,left
1722993663,1921187758,54,310.8299350634836,256.9615633592074,44.799999999999955,44.799999999999955,right
1722993663,1921187758,54,259.3100134879484,254.6941791619955,44.799999999999955,44.79999999999998,left
1723430291,3060312027,8,113.37628318584072,134.1054867256637,17.919999999999987,17.920000000000016,left
1723430291,3060312027,13,110.65769911504424,124.13734513274335,17.920000000000016,17.920000000000016,left
1723430291,3060312027,18,111.110796460177,121.4187610619469,17.919999999999987,17.920000000000016,left
1723430291,3060312027,23,108.39221238938052,110.09132743362832,17.920000000000016,17.919999999999987,left
1723430291,3400385403,11,129.64257510729612,98.82369098712445,17.920000000000016,17.920000000000016,right
1723430291,3400385403,16,128.10437768240342,88.05630901287554,17.920000000000016,17.919999999999987,right
1723430291,3400385403,22,126.34643776824035,81.68377682403431,17.920000000000016,17.920000000000016,right
1723430291,3400385403,27,126.12669527896995,87.61682403433477,17.920000000000016,17.919999999999987,right
1723430291,3400385403,31,126.7859227467811,109.59107296137338,17.920000000000016,17.920000000000016,right
1723430291,3400385403,31,103.28444444444443,112.63999999999999,17.920000000000016,17.920000000000016,left
1724850177,3909740603,13,177.43554757630162,168.59174191048587,22.399999999999977,22.399999999999977,right
1724850177,3909740603,13,135.39712722298225,166.09138166894667,22.399999999999977,22.399999999999977,left
1724850177,3909740603,21,136.7103967168263,162.58932968536254,22.399999999999977,22.399999999999977,left
1724850177,3909740603,22,170.5414721723519,162.84667907386108,22.399999999999977,22.399999999999977,right
1724850177,3909740603,29,134.52161422708622,158.2117647058824,22.399999999999977,22.399999999999977,left
1724850177,3909740603,30,168.24344703770197,159.39964137188622,22.399999999999977,22.399999999999977,right
1724850177,3909740603,38,164.7964093357271,152.5055659679365,22.399999999999977,22.399999999999977,right
1724850177,3909740603,38,134.95937072503423,152.08317373461014,22.399999999999977,22.399999999999977,left
1724850177,3909740603,47,163.07289048473967,147.90951569863668,22.399999999999977,22.399999999999977,right
1724850177,3909740603,47,132.77058823529413,145.95458276333792,22.399999999999977,22.399999999999977,left
1726666224,2492818117,12,167.4467889908257,175.4317169069463,22.399999999999977,22.399999999999977,right
1726666224,2492818117,13,124.87927786499215,167.63830455259028,22.39999999999999,22.399999999999977,left
1726666224,2492818117,20,172.06015727391878,169.14076015727397,22.399999999999977,22.399999999999977,right
1726666224,2492818117,21,128.89811616954475,166.13124018838306,22.399999999999977,22.399999999999977,left
1726666224,2492818117,30,166.60799475753606,156.13944954128442,22.399999999999977,22.399999999999977,right
1726666224,2492818117,30,132.41459968602825,157.5912087912088,22.399999999999977,22.399999999999977,left
1726666224,2492818117,37,161.57522935779818,147.75150720838795,22.399999999999977,22.399999999999977,right
1726666224,2492818117,38,128.89811616954475,145.53469387755104,22.399999999999977,22.399999999999977,left
1726666224,2492818117,45,165.7692005242464,138.10537352555704,22.399999999999977,22.399999999999977,right
1726666224,2492818117,47,126.38634222919934,137.49701726844583,22.39999999999999,22.399999999999977,left
1734639980,315022770,3,287.2392452830189,191.95471698113204,26.879999999999995,33.60000000000002,right
1734639980,315022770,3,231.76877571993091,190.42515759457996,26.880000000000024,33.60000000000002,right
1734639980,315022770,8,279.0883018867924,191.95471698113204,26.879999999999995,33.60000000000002,right
1734639980,315022770,9,224.6334691660197,187.57103497301543,26.879999999999995,33.60000000000002,right
1734639980,315022770,13,230.81740151274275,184.71691235145096,26.880000000000024,33.60000000000002,right
1734639980,315022770,14,270.03169811320754,182.89811320754714,26.879999999999995,33.60000000000002,right
1734639980,315022770,18,264.59773584905656,182.89811320754714,26.879999999999995,33.60000000000002,right
1734639980,315022770,19,231.76877571993091,179.96004131551015,26.880000000000024,33.60000000000002,right
1734639980,315022770,23,262.7864150943396,179.2754716981132,26.879999999999995,33.60000000000002,right
1734639980,315022770,23,234.1472112379013,179.008667108322,26.880000000000024,33.60000000000002,right
1737682527,1510698437,8,313.2063716814159,339.96743362831853,40.32000000000005,40.32000000000005,right
1737682527,1510698437,8,242.21104072398188,332.12959276018097,40.32000000000002,40.32000000000005,left
1737682527,1510698437,15,309.1284955752212,315.5001769911504,40.32000000000005,40.32000000000005,right
1737682527,1510698437,16,234.392036199095,313.0164705882352,40.31999999999999,40.32000000000005,left
1737682527,1510698437,24,304.03115044247784,296.13026548672565,40.32000000000005,40.32000000000005,right
1737682527,1510698437,24,236.129592760181,296.5096832579185,40.32000000000002,40.32000000000005,left
1737682527,1510698437,32,296.89486725663716,299.1886725663717,40.32000000000005,40.32000000000005,right
1737682527,1510698437,32,236.129592760181,302.5911312217194,40.32000000000002,40.32000000000005,left
1737682527,1510698437,39,296.89486725663716,313.46123893805304,40.32000000000005,40.32000000000005,right
1737682527,1510698437,39,231.78570135746605,313.8852488687782,40.31999999999999,40.32000000000005,left
1737997675,3694516152,14,310.1479646017699,285.4258407079646,40.32000000000005,40.32000000000005,right
1737997675,3694516152,15,244.90194690265488,289.7585840707964,40.32000000000002,40.32000000000005,left
1737997675,3694516152,21,305.0506194690265,269.1143362831858,40.32000000000005,40.32000000000005,right
1737997675,3694516152,21,243.8824778761062,273.4470796460177,40.32000000000002,40.32000000000005,left
1737997675,3694516152,28,306.0700884955752,267.07539823008847,40.32000000000005,40.32000000000005,right
1737997675,3694516152,28,256.11610619469025,266.31079646017696,40.32000000000005,40.32000000000005,left
1737997675,3694516152,35,311.1674336283186,259.9391150442478,40.32000000000005,40.32000000000005,right
1737997675,3694516152,35,274.4665486725663,266.31079646017696,40.32000000000005,40.32000000000005,right
1737997675,3694516152,41,323.40106194690264,249.74442477876104,40.32000000000005,40.32000000000002,right
1737997675,3694516152,41,268.3497345132743,254.07716814159292,40.32000000000005,40.32000000000002,right
1742195308,3210956062,2,195.9424584592145,204.66271903323263,26.879999999999995,26.879999999999995,right
1742195308,3210956062,2,159.80623925501433,203.68320916905444,26.879999999999995,26.879999999999995,left
1742195308,3210956062,7,156.8721418338109,196.34796561604585,26.879999999999995,26.879999999999995,left
1742195308,3210956062,8,192.0753889728097,196.155166163142,26.879999999999995,26.879999999999995,right
1742195308,3210956062,13,186.6614916918429,189.58114803625375,26.879999999999995,26.879999999999995,right
1742195308,3210956062,13,154.6715687679083,186.81214899713467,26.879999999999995,26.879999999999995,left
1742195308,3210956062,19,185.11466389728096,188.8077341389728,26.879999999999995,26.879999999999995,right
1742195308,3210956062,19,153.20452005730658,188.64595988538682,26.879999999999995,26.879999999999995,left
1742195308,3210956062,24,189.7551472809668,188.42102719033232,26.879999999999995,26.879999999999995,right
1742195308,3210956062,24,158.3391905444126,190.11300859598853,26.879999999999995,26.879999999999995,left
1743493727,419554762,3,260.86161861074703,243.78380078636957,35.84000000000003,35.84000000000003,right
1743493727,419554762,3,235.01333333333332,248.03555555555556,35.839999999999975,35.84000000000003,left
1743493727,419554762,7,224.52165170556555,254.85558348294433,35.84000000000003,35.84000000000003,left
1743493727,419554762,8,253.48022935779812,257.87554390563565,35.84000000000003,35.84000000000003,right
1743493727,419554762,12,238.71745085190037,275.993499344692,35.84000000000003,35.84000000000003,right
1743493727,419554762,12,209.81429084380608,277.83583482944346,35.84000000000003,35.84000000000003,left
1743493727,419554762,17,196.94535008976658,280.5934649910233,35.84000000000003,35.84000000000003,left
1743493727,419554762,18,233.34916775884665,274.65142857142854,35.839999999999975,35.84000000000003,left
1743493727,419554762,23,242.07262778505896,274.65142857142854,35.84000000000003,35.84000000000003,right
1743493727,419554762,23,207.97587073608616,278.7550448833034,35.839999999999975,35.84000000000003,left
1745732011,3926231928,3,340.0778761061947,301.28141592920355,44.799999999999955,44.799999999999955,right
1745732011,3926231928,4,276.61826484018263,303.93181126331814,44.799999999999955,44.799999999999955,left
1745732011,3926231928,7,329.883185840708,296.7504424778761,44.799999999999955,44.799999999999955,right
1745732011,3926231928,8,274.6700152207002,292.24231354642313,44.799999999999955,44.799999999999955,left
1745732011,3926231928,11,326.48495575221244,266.16637168141597,44.799999999999955,44.799999999999955,right
1745732011,3926231928,11,277.5923896499239,271.7856925418569,44.799999999999955,44.799999999999955,left
1745732011,3926231928,15,333.28141592920355,295.6176991150443,44.799999999999955,44.799999999999955,right
1745732011,3926231928,15,266.8770167427702,298.0870624048706,44.799999999999955,44.799999999999955,left
1746166687,3648237438,8,252.6728571428572,229.85142857142858,35.84000000000003,35.839999999999975,right
1746166687,3648237438,8,211.34725663716813,230.15079646017693,35.839999999999975,35.84000000000003,left
1746166687,3648237438,13,259.9871428571428,221.62285714285719,35.84000000000003,35.839999999999975,right
1746166687,3648237438,13,214.06584070796458,219.27646017699118,35.84000000000003,35.839999999999975,left
1746166687,3648237438,18,263.6442857142857,221.62285714285719,35.84000000000003,35.839999999999975,right
1746166687,3648237438,18,216.78442477876104,219.27646017699118,35.84000000000003,35.839999999999975,left
1746166687,3648237438,23,224.03398230088493,227.43221238938054,35.839999999999975,35.839999999999975,left
1746166687,3648237438,24,255.41571428571427,228.93714285714287,35.84000000000003,35.84000000000003,right
1746166687,3648237438,28,258.1585714285714,214.30857142857144,35.84000000000003,35.839999999999975,right
1746166687,3648237438,28,205.91008849557522,203.87115044247787,35.839999999999975,35.84000000000003,left
1748705434,3620012952,3,129.16849557522124,101.26300884955751,16.24000000000001,17.920000000000016,right
1748705434,3620012952,3,102.45067371202111,102.13643328929987,16.24000000000001,17.920000000000016,left
1748705434,3620012952,8,123.27823008849558,111.68424778761062,16.24000000000001,17.920000000000016,right
1748705434,3620012952,9,100.42161162483488,109.23815059445181,16.24000000000001,17.919999999999987,left
1748705434,3620012952,12,124.18442477876107,100.35681415929204,16.24000000000001,17.919999999999987,right
1748705434,3620012952,13,105.15608982826947,102.47461030383093,16.24000000000001,17.919999999999987,left
1748705434,3620012952,18,137.77734513274336,104.88778761061945,16.24000000000001,17.920000000000016,right
1748705434,3620012952,19,111.91963011889035,100.78372523117568,16.24000000000001,17.919999999999987,right
1748705434,3620012952,23,140.49592920353982,101.71610619469027,16.24000000000001,17.919999999999987,right
1748705434,3620012952,23,114.6250462351387,104.50367239101715,16.239999999999995,17.920000000000016,right
1750070978,1088533895,8,254.60548131370325,278.08906002265,35.84000000000003,35.84000000000003,right
1750070978,1088533895,8,194.5918912797282,281.3748282370706,35.839999999999975,35.84000000000003,left
1750070978,1088533895,15,259.8240543601359,264.7527066817667,35.84000000000003,35.84000000000003,right
1750070978,1088533895,15,203.0962325405813,263.59302378255944,35.84000000000003,35.84000000000003,left
1750070978,1088533895,22,258.66437146092863,253.73571913929783,35.84000000000003,35.84000000000003,right
1750070978,1088533895,22,206.18872027180066,255.47524348810873,35.84000000000003,35.84000000000003,left
1750070978,1088533895,29,260.4038958097395,254.31556058890146,35.84000000000003,35.84000000000003,right
1750070978,1088533895,29,206.5752812382031,254.70212155530385,35.839999999999975,35.84000000000003,left
1750070978,1088533895,35,259.8240543601359,270.55112117780294,35.84000000000003,35.84000000000003,right
1750070978,1088533895,35,201.5499886749717,266.6855115137788,35.839999999999975,35.84000000000003,left
1750792644,2547985582,3,263.5457601572739,231.70516382699867,35.84000000000003,35.84000000000003,right
1750792644,2547985582,4,212.09695319961799,242.23663801337153,35.839999999999975,35.84000000000003,left
1750792644,2547985582,10,254.82230013106158,251.16519003931847,35.84000000000003,35.84000000000003,right
1750792644,2547985582,10,210.6299044890162,252.5059789875836,35.84000000000003,35.84000000000003,left
1750792644,2547985582,17,251.467123197903,241.77069462647444,35.84000000000003,35.84000000000003,right
1750792644,2547985582,18,200.3605635148042,240.76958930276982,35.839999999999975,35.84000000000003,left
1750792644,2547985582,25,248.78298165137608,242.44173001310617,35.84000000000003,35.84000000000003,right
1750792644,2547985582,25,198.40449856733522,247.6158166189112,35.84000000000003,35.84000000000003,left
1750792644,2547985582,33,203.29466093600763,253.97302769818526,35.84000000000003,35.84000000000003,left
1750792644,2547985582,34,252.80919397116645,251.16519003931847,35.84000000000003,35.84000000000003,right
1751480356,33346226,2,315.8566260744986,289.34785100286535,44.799999999999955,44.799999999999955,right
1751480356,33346226,3,264.24723032069977,285.47172011661814,44.799999999999955,44.799999999999955,left
1751480356,33346226,7,315.24535577841453,290.57039159503347,44.799999999999955,44.799999999999955,right
1751480356,33346226,7,272.6437317784257,284.5387755102041,44.799999999999955,44.799999999999955,left
1751480356,33346226,12,315.24535577841453,289.9591212989494,44.799999999999955,44.799999999999955,right
1751480356,33346226,12,270.7778425655977,291.06938775510207,44.799999999999955,44.799999999999955,left
1751480356,33346226,16,315.8566260744986,283.8464183381089,44.799999999999955,44.799999999999955,right
1751480356,33346226,17,273.5766763848397,278.00816326530617,44.799999999999955,44.799999999999955,left
1751480356,33346226,21,317.6904369627507,282.6238777459408,44.799999999999955,44.799999999999955,right
1751480356,33346226,22,275.4425655976677,282.6728862973761,44.799999999999955,44.799999999999955,left
1752398473,302179181,3,257.8493315858453,282.03281782437745,35.84000000000003,35.84000000000003,right
1752398473,302179181,3,219.96383045525903,272.240125588697,35.84000000000003,35.84000000000003,left
1752398473,302179181,9,253.82311926605502,276.6645347313237,35.84000000000003,35.84000000000003,right
1752398473,302179181,9,217.55252747252746,274.65142857142854,35.84000000000003,35.84000000000003,left
1752398473,302179181,15,250.46794233289643,284.7169593709043,35.84000000000003,35.84000000000003,right
1752398473,302179181,15,211.12238618524327,281.0815698587127,35.84000000000003,35.84000000000003,left
1752398473,302179181,21,261.2045085190039,286.73006553079944,35.84000000000003,35.84000000000003,right
1752398473,302179181,21,213.5336891679749,281.8853375196232,35.839999999999975,35.84000000000003,left
1752398473,302179181,25,263.8886500655308,275.32246395806027,35.84000000000003,35.84000000000003,right
1752398473,302179181,25,207.90731554160124,267.4175196232339,35.84000000000003,35.84000000000003,left
1753007204,2035397930,2,324.18072696534244,332.49433643279804,44.799999999999955,44.799999999999955,right
1753007204,2035397930,2,267.289435703667,332.69910802775024,44.799999999999955,44.799999999999955,left
1753007204,2035397930,6,324.72172442941684,314.1004226542688,44.799999999999955,44.799999999999955,right
1753007204,2035397930,6,264.75227019326064,314.93894945490587,44.799999999999955,44.799999999999955,left
1753007204,2035397930,10,324.72172442941684,320.5923922231615,44.799999999999955,44.799999999999955,right
1753007204,2035397930,10,266.0208529484638,318.7446977205153,44.799999999999955,44.799999999999955,left
1753007204,2035397930,15,325.80371935756557,314.6414201183432,44.799999999999955,44.799999999999955,right
1753007204,2035397930,16,268.55801845887015,307.96174430128843,44.799999999999955,44.799999999999955,left
1753007204,2035397930,20,322.0167371090448,312.4774302620457,44.799999999999955,44.799999999999955,right
1753007204,2035397930,21,260.94652192765113,308.59603567889,44.799999999999955,44.799999999999955,left
1753720422,166401199,2,333.38726968174205,309.92830820770524,44.799999999999955,44.799999999999955,right
1753720422,166401199,3,283.36103500761044,303.93181126331814,44.799999999999955,44.799999999999955,left
1753720422,166401199,7,335.5313232830821,294.91993299832495,44.799999999999955,44.799999999999955,right
1753720422,166401199,7,286.2834094368341,296.13881278538815,44.799999999999955,44.799999999999955,left
1753720422,166401199,11,291.15403348554037,308.80243531202444,44.799999999999955,44.799999999999955,left
1753720422,166401199,12,331.243216080402,309.92830820770524,44.799999999999955,44.799999999999955,right
1753720422,166401199,18,324.8110552763819,311.0003350083752,44.799999999999955,44.799999999999955,right
1753720422,166401199,18,285.30928462709284,308.80243531202444,44.799999999999955,44.799999999999955,left
1753720422,166401199,24,320.52294807370185,320.64857621440535,44.799999999999955,44.799999999999955,right
1753720422,166401199,24,269.72328767123287,319.5178082191781,44.799999999999955,44.799999999999955,left
1755159626,263913899,5,238.0442857142857,263.68,35.839999999999975,35.84000000000003,left
1755159626,263913899,5,195.767212863706,258.87901057618683,35.84000000000003,35.84000000000003,left
1755159626,263913899,11,239.87285714285713,267.33714285714285,35.84000000000003,35.84000000000003,right
1755159626,263913899,11,217.72127105666158,266.7197456450995,35.84000000000003,35.84000000000003,left
1755159626,3570188045,3,274.61571428571426,241.73714285714283,35.84000000000003,35.84000000000003,right
1755159626,3570188045,5,243.18724540581928,226.1305658977795,35.84000000000003,35.839999999999975,right
1755159626,3570188045,10,285.58714285714285,249.96571428571428,35.84000000000003,35.84000000000003,right
1755159626,3570188045,10,240.44298813169985,230.83500693912708,35.84000000000003,35.84000000000003,right
1755159626,3570188045,15,200.455239280245,237.4996317477029,35.84000000000003,35.84000000000003,left
1755159626,3570188045,16,238.0442857142857,245.39428571428567,35.839999999999975,35.84000000000003,left
1756304277,473537357,5,249.83943409742122,318.0775549188157,44.79999999999998,44.799999999999955,left
1756304277,473537357,7,303.7885021865889,308.79533527696805,44.799999999999955,44.799999999999955,right
1756304277,473537357,14,249.83943409742122,296.0718242597899,44.79999999999998,44.799999999999955,left
1756304277,473537357,15,304.72144679300294,291.06938775510207,44.799999999999955,44.799999999999955,right
1756304277,473537357,23,304.72144679300294,295.7341107871721,44.799999999999955,44.799999999999955,right
1756304277,3322806066,7,229.21756745463227,288.23671442215857,42.56,42.559999999999945,left
1756304277,3322806066,13,222.82979286055397,276.0418720152818,42.559999999999974,42.559999999999945,left
1756304277,3322806066,15,277.96350856413994,277.40221574344025,42.559999999999945,42.559999999999945,left
1756304277,3322806066,19,229.7982742359121,289.39812798471826,42.559999999999974,42.559999999999945,left
1756304277,3322806066,21,276.19091381195335,287.15148688046645,42.559999999999945,42.559999999999945,left
1763343402,3889358742,3,167.06339285714287,141.94285714285715,22.399999999999977,22.399999999999977,right
1763343402,3889358742,3,140.21244870041042,142.01477428180578,22.399999999999977,22.399999999999977,left
1763343402,3889358742,6,134.52161422708622,150.7699042407661,22.399999999999977,22.399999999999977,left
1763343402,3889358742,7,159.06339285714287,151.65714285714287,22.399999999999977,22.399999999999977,right
1763343402,3889358742,10,131.8950752393981,156.02298221614228,22.399999999999977,22.399999999999977,left
1763343402,3889358742,11,157.34910714285715,154.51428571428573,22.399999999999977,22.399999999999977,right
1763343402,3889358742,14,133.6461012311902,153.3964432284542,22.399999999999977,22.399999999999977,left
1763343402,3889358742,15,159.06339285714287,152.22857142857143,22.399999999999977,22.399999999999977,right
1763343402,3889358742,18,161.34910714285715,160.22857142857143,22.399999999999977,22.399999999999977,right
1763343402,3889358742,18,131.8950752393981,160.40054719562247,22.399999999999977,22.399999999999977,left
1764741993,3958282935,3,318.5557522123894,307.51150442477876,44.799999999999955,44.799999999999955,right
1764741993,3958282935,3,272.3854077253219,309.0449213161659,44.799999999999955,44.799999999999955,left
1764741993,3958282935,8,321.953982300885,306.37876106194693,44.799999999999955,44.799999999999955,right
1764741993,3958282935,9,277.8789699570816,305.3825464949928,44.799999999999955,44.799999999999955,left
1764741993,3958282935,11,320.8212389380531,309.7769911504425,44.799999999999955,44.799999999999955,right
1764741993,3958282935,11,278.7945636623748,308.1293276108727,44.799999999999955,44.799999999999955,left
1765492219,1436953131,5,229.2596699831838,257.19389433856503,35.84000000000003,35.84000000000003,left
1765492219,1436953131,6,276.5932743362832,262.7738053097345,35.84000000000003,35.84000000000003,right
1765492219,1436953131,12,225.81572379484305,243.41810958520176,35.839999999999975,35.84000000000003,left
1765492219,1436953131,13,268.4375221238938,243.74371681415926,35.84000000000003,35.84000000000003,right
1765492219,1436953131,18,213.1879211042601,227.346360706278,35.839999999999975,35.839999999999975,left
1765492219,1436953131,19,263.00035398230085,226.52601769911502,35.84000000000003,35.84000000000003,right
1765492219,1436953131,25,271.15610619469027,209.30831858407078,35.84000000000003,35.84000000000003,right
