study_id,series_id,general_path_to_Axial,general_path_to_Sagittal_T1,general_path_to_Sagittal_T2
2364535593,832430921,train_images/2364535593/832430921,train_images/2364535593/2410911166,train_images/2364535593/3979791668
2368501770,1627078094,train_images/2368501770/1627078094,train_images/2368501770/1330041917,train_images/2368501770/1298271549
2370517350,2287532266,train_images/2370517350/2287532266,train_images/2370517350/2519779612,train_images/2370517350/342297656
2372647393,795772375,train_images/2372647393/795772375,train_images/2372647393/3353386436,train_images/2372647393/3496900440
2372845880,1691736677,train_images/2372845880/1691736677,train_images/2372845880/2415224183,train_images/2372845880/2191284310
2379426952,1623247599,train_images/2379426952/1623247599,train_images/2379426952/3203785575,train_images/2379426952/3440509733
2383459912,2615321142,train_images/2383459912/2615321142,train_images/2383459912/1560278372,train_images/2383459912/969865975
2383836357,3666780534,train_images/2383836357/3666780534,train_images/2383836357/217610363,train_images/2383836357/459820000
2385589726,3475822919,train_images/2385589726/3475822919,train_images/2385589726/3746947233,train_images/2385589726/239343439
2386338288,2109530412,train_images/2386338288/2109530412,train_images/2386338288/3384576679,train_images/2386338288/718813742
2387323642,2732969929,train_images/2387323642/2732969929,train_images/2387323642/49554943,train_images/2387323642/3247856479
2388577668,4184485015,train_images/2388577668/4184485015,train_images/2388577668/692927423,train_images/2388577668/4086246469
2392247193,90854979,train_images/2392247193/90854979,train_images/2392247193/363137925,train_images/2392247193/2141815726
2392326857,231844796,train_images/2392326857/231844796,train_images/2392326857/1072205403,train_images/2392326857/2808822759
2396349279,2169823967,train_images/2396349279/2169823967,train_images/2396349279/4133033160,train_images/2396349279/4152300673
2397271733,1277934022,train_images/2397271733/1277934022,train_images/2397271733/3254311735,train_images/2397271733/1095648906
2397650165,1258166411,train_images/2397650165/1258166411,train_images/2397650165/2352869800,train_images/2397650165/605159348
2399492744,1067589900,train_images/2399492744/1067589900,train_images/2399492744/3937548307,train_images/2399492744/1942345627
2403128572,3901722184,train_images/2403128572/3901722184,train_images/2403128572/1917044789,train_images/2403128572/1121608562
2406108213,3735300761,train_images/2406108213/3735300761,train_images/2406108213/4075545295,train_images/2406108213/1573954539
2410407945,326033818,train_images/2410407945/326033818,train_images/2410407945/4078455730,train_images/2410407945/3866896991
2410494888,3200519111,train_images/2410494888/3200519111,train_images/2410494888/2289719834,train_images/2410494888/681851569
2410802623,1490032198,train_images/2410802623/1490032198,train_images/2410802623/1323838328,train_images/2410802623/1624532248
2411161648,678517392,train_images/2411161648/678517392,train_images/2411161648/4025944087,train_images/2411161648/1716014076
2413888034,3255783046,train_images/2413888034/3255783046,train_images/2413888034/1200417814,train_images/2413888034/2929396535
2421664513,2236518025,train_images/2421664513/2236518025,train_images/2421664513/2670719714,train_images/2421664513/2434436964
2427774074,751625406,train_images/2427774074/751625406,train_images/2427774074/3668699449,train_images/2427774074/2241702571
2427880799,2568884867,train_images/2427880799/2568884867,train_images/2427880799/2570719913,train_images/2427880799/3906054319
2428792562,2179164297,train_images/2428792562/2179164297,train_images/2428792562/498719767,train_images/2428792562/2530174933
2434132259,732713749,train_images/2434132259/732713749,train_images/2434132259/773238571,train_images/2434132259/681911441
2435837923,2946467088,train_images/2435837923/2946467088,train_images/2435837923/2566229687,train_images/2435837923/3124479383
2436764599,3865389161,train_images/2436764599/3865389161,train_images/2436764599/3393444134,train_images/2436764599/2127041043
2437170863,2494223301,train_images/2437170863/2494223301,train_images/2437170863/3623715903,train_images/2437170863/4277600221
2438880310,361710774,train_images/2438880310/361710774,train_images/2438880310/1285387198,train_images/2438880310/1439201184
2440553478,3583084412,train_images/2440553478/3583084412,train_images/2440553478/3594180243,train_images/2440553478/235608156
2440904686,40838564,train_images/2440904686/40838564,train_images/2440904686/2953742871,train_images/2440904686/2377176400
2441592433,1151616948,train_images/2441592433/1151616948,train_images/2441592433/926215568,train_images/2441592433/1437029850
2444340715,260815080,train_images/2444340715/260815080,train_images/2444340715/1598245081,train_images/2444340715/3521409198
2445296690,41519870,train_images/2445296690/41519870,train_images/2445296690/2910144476,train_images/2445296690/27564975
2447825792,584864105,train_images/2447825792/584864105,train_images/2447825792/4052386949,train_images/2447825792/3020640302
2449094561,1419488574,train_images/2449094561/1419488574,train_images/2449094561/4029645536,train_images/2449094561/741505169
2455845008,3455660945,train_images/2455845008/3455660945,train_images/2455845008/358851025,train_images/2455845008/2522572516
2455924281,610804917,train_images/2455924281/610804917,train_images/2455924281/1645353593,train_images/2455924281/3315886090
2460381798,2114122300,train_images/2460381798/2114122300,train_images/2460381798/1333145521,train_images/2460381798/3917463454
2465173537,3026663824,train_images/2465173537/3026663824,train_images/2465173537/3991552230,train_images/2465173537/3703605124
2466046363,1354590721,train_images/2466046363/1354590721,train_images/2466046363/1411325803,train_images/2466046363/1478301987
2469878020,1213732371,train_images/2469878020/1213732371,train_images/2469878020/962279416,train_images/2469878020/1446493177
2469926936,539754826,train_images/2469926936/539754826,train_images/2469926936/1382627219,train_images/2469926936/1705766745
2470505035,1297079442,train_images/2470505035/1297079442,train_images/2470505035/1466795297,train_images/2470505035/3373875031
2475699815,325119696,train_images/2475699815/325119696,train_images/2475699815/2909052373,train_images/2475699815/3480392048
2477309406,802116603,train_images/2477309406/802116603,train_images/2477309406/1842445121,train_images/2477309406/2591288405
2479953750,218838767,train_images/2479953750/218838767,train_images/2479953750/1904438679,train_images/2479953750/1558962625
2480600394,4132822853,train_images/2480600394/4132822853,train_images/2480600394/2794245659,train_images/2480600394/2969009171
2481482581,3901001542,train_images/2481482581/3901001542,train_images/2481482581/1913234382,train_images/2481482581/3236686913
2484590654,3051646442,train_images/2484590654/3051646442,train_images/2484590654/2607944761,train_images/2484590654/924907007
2485173539,2767873378,train_images/2485173539/2767873378,train_images/2485173539/1084765956,train_images/2485173539/71257325
2490271413,1875457885,train_images/2490271413/1875457885,train_images/2490271413/1404949361,train_images/2490271413/708081462
2490574164,56390354,train_images/2490574164/56390354,train_images/2490574164/2823137652,train_images/2490574164/1678745779
2490850085,2427498762,train_images/2490850085/2427498762,train_images/2490850085/1572089817,train_images/2490850085/892527425
2492114990,1711913559,train_images/2492114990/1711913559,train_images/2492114990/None,train_images/2492114990/1753543608
2492599308,3355731475,train_images/2492599308/3355731475,train_images/2492599308/3768351973,train_images/2492599308/3906586977
2493610993,3111503381,train_images/2493610993/3111503381,train_images/2493610993/391977977,train_images/2493610993/2254498070
2494588880,3418147330,train_images/2494588880/3418147330,train_images/2494588880/3397912865,train_images/2494588880/2641986249
2496267917,734525224,train_images/2496267917/734525224,train_images/2496267917/3119063326,train_images/2496267917/2375426004
2496620625,2624246811,train_images/2496620625/2624246811,train_images/2496620625/1202026852,train_images/2496620625/2189487654
2498439772,2257949264,train_images/2498439772/2257949264,train_images/2498439772/909259819,train_images/2498439772/39616949
2501638175,3180298521,train_images/2501638175/3180298521,train_images/2501638175/477334578,train_images/2501638175/371421641
2504110412,523965706,train_images/2504110412/523965706,train_images/2504110412/3125592759,train_images/2504110412/3730656845
2507107985,3129757568,train_images/2507107985/3129757568,train_images/2507107985/2760299914,train_images/2507107985/80634411
2508151528,1550325930,train_images/2508151528/1550325930,train_images/2508151528/168198450,train_images/2508151528/1158394335
2509066997,1268651356,train_images/2509066997/1268651356,train_images/2509066997/2226280404,train_images/2509066997/4048077433
2509953825,2270381566,train_images/2509953825/2270381566,train_images/2509953825/3594374345,train_images/2509953825/1299186488
2510853598,3949081465,train_images/2510853598/3949081465,train_images/2510853598/557949762,train_images/2510853598/3744026854
2512945281,3812107783,train_images/2512945281/3812107783,train_images/2512945281/3529018078,train_images/2512945281/2701329062
2513871828,1772447605,train_images/2513871828/1772447605,train_images/2513871828/761521275,train_images/2513871828/750732709
2515979951,1669360524,train_images/2515979951/1669360524,train_images/2515979951/4105597724,train_images/2515979951/1049520788
2518934182,1950021385,train_images/2518934182/1950021385,train_images/2518934182/1960788658,train_images/2518934182/2479023444
2528047920,2551457766,train_images/2528047920/2551457766,train_images/2528047920/3444748925,train_images/2528047920/1661906645
2530679352,4185055234,train_images/2530679352/4185055234,train_images/2530679352/1513597136,train_images/2530679352/3989445153
2530932856,1001572887,train_images/2530932856/1001572887,train_images/2530932856/3472134797,train_images/2530932856/2778184085
2531147217,2816277994,train_images/2531147217/2816277994,train_images/2531147217/1506214249,train_images/2531147217/722332488
2532413137,3557372893,train_images/2532413137/3557372893,train_images/2532413137/2277984430,train_images/2532413137/2620860504
2533778466,3061786231,train_images/2533778466/3061786231,train_images/2533778466/2875726981,train_images/2533778466/184828744
2536895766,2974125952,train_images/2536895766/2974125952,train_images/2536895766/3474691011,train_images/2536895766/581350948
2538919007,3705514999,train_images/2538919007/3705514999,train_images/2538919007/716901061,train_images/2538919007/1862103870
2540057310,1291260448,train_images/2540057310/1291260448,train_images/2540057310/821488018,train_images/2540057310/3139146894
2540939272,1078317095,train_images/2540939272/1078317095,train_images/2540939272/1448399299,train_images/2540939272/2300234104
2541987714,3663926002,train_images/2541987714/3663926002,train_images/2541987714/2503299052,train_images/2541987714/3343492514
2543001868,2861201992,train_images/2543001868/2861201992,train_images/2543001868/787882936,train_images/2543001868/1289783254
2547304850,3166263800,train_images/2547304850/3166263800,train_images/2547304850/2773609245,train_images/2547304850/307322113
2548543893,4120943273,train_images/2548543893/4120943273,train_images/2548543893/709433457,train_images/2548543893/3522304723
2550694704,937840626,train_images/2550694704/937840626,train_images/2550694704/2681350830,train_images/2550694704/312550713
2552240617,2239415693,train_images/2552240617/2239415693,train_images/2552240617/1226791618,train_images/2552240617/455239397
2553123033,702936515,train_images/2553123033/702936515,train_images/2553123033/2280302553,train_images/2553123033/2712613743
2556699336,3822593859,train_images/2556699336/3822593859,train_images/2556699336/72532706,train_images/2556699336/752550545
2557856398,3946618223,train_images/2557856398/3946618223,train_images/2557856398/3170818407,train_images/2557856398/4039514140
2558531992,1139384644,train_images/2558531992/1139384644,train_images/2558531992/1039313469,train_images/2558531992/3459283447
2560914880,1920039036,train_images/2560914880/1920039036,train_images/2560914880/2211435033,train_images/2560914880/812141764
2563313484,7597491,train_images/2563313484/7597491,train_images/2563313484/3365814317,train_images/2563313484/3760048839
2565951228,3191140271,train_images/2565951228/3191140271,train_images/2565951228/2549224109,train_images/2565951228/4221884084
2566719718,3113099554,train_images/2566719718/3113099554,train_images/2566719718/766840706,train_images/2566719718/1832528536
2568819355,3366910731,train_images/2568819355/3366910731,train_images/2568819355/640285116,train_images/2568819355/4223104020
2569123363,2634169998,train_images/2569123363/2634169998,train_images/2569123363/3564113386,train_images/2569123363/1127777078
2570112902,3425963197,train_images/2570112902/3425963197,train_images/2570112902/1791967113,train_images/2570112902/580914223
2570933394,3570763194,train_images/2570933394/3570763194,train_images/2570933394/2805172442,train_images/2570933394/1207726435
2572169004,2027890920,train_images/2572169004/2027890920,train_images/2572169004/1548149572,train_images/2572169004/2047644738
2577361156,883383812,train_images/2577361156/883383812,train_images/2577361156/2253843088,train_images/2577361156/3501118221
2581283971,2683794967,train_images/2581283971/2683794967,train_images/2581283971/518502910,train_images/2581283971/1211176376
2581421047,2301305078,train_images/2581421047/2301305078,train_images/2581421047/1170694382,train_images/2581421047/3385717602
2584853409,2331593491,train_images/2584853409/2331593491,train_images/2584853409/2281397869,train_images/2584853409/2406719487
2586348643,222349717,train_images/2586348643/222349717,train_images/2586348643/3614626557,train_images/2586348643/481881568
2586537623,816172462,train_images/2586537623/816172462,train_images/2586537623/3190117251,train_images/2586537623/654501381
2587679358,2479831221,train_images/2587679358/2479831221,train_images/2587679358/815151663,train_images/2587679358/539396421
2589599188,840274000,train_images/2589599188/840274000,train_images/2589599188/3359231012,train_images/2589599188/4282956055
2590829526,1383829899,train_images/2590829526/1383829899,train_images/2590829526/1054684954,train_images/2590829526/2865079627
2593208275,4207207540,train_images/2593208275/4207207540,train_images/2593208275/586963764,train_images/2593208275/3592481616
2597449301,2264519697,train_images/2597449301/2264519697,train_images/2597449301/1153651885,train_images/2597449301/2694361617
2597785056,221686696,train_images/2597785056/221686696,train_images/2597785056/266375569,train_images/2597785056/4026432131
2603988517,3961762269,train_images/2603988517/3961762269,train_images/2603988517/3025314806,train_images/2603988517/4111936001
2604747522,3859551656,train_images/2604747522/3859551656,train_images/2604747522/3379345892,train_images/2604747522/1993207286
2605844245,1218143633,train_images/2605844245/1218143633,train_images/2605844245/2305806346,train_images/2605844245/2026806985
2607462358,819468427,train_images/2607462358/819468427,train_images/2607462358/4139863603,train_images/2607462358/384543934
2607713777,222955185,train_images/2607713777/222955185,train_images/2607713777/2722244665,train_images/2607713777/1823353034
2608220207,3456443423,train_images/2608220207/3456443423,train_images/2608220207/226822605,train_images/2608220207/318177740
2608235425,929708577,train_images/2608235425/929708577,train_images/2608235425/1647039524,train_images/2608235425/1966209193
2615694902,1637248207,train_images/2615694902/1637248207,train_images/2615694902/2448339309,train_images/2615694902/1358207531
2616775351,972177831,train_images/2616775351/972177831,train_images/2616775351/741028761,train_images/2616775351/2164611017
2620201468,2040922695,train_images/2620201468/2040922695,train_images/2620201468/1972307404,train_images/2620201468/995608205
2620453928,541695853,train_images/2620453928/541695853,train_images/2620453928/994039540,train_images/2620453928/708177878
2621581337,935628528,train_images/2621581337/935628528,train_images/2621581337/521186121,train_images/2621581337/1393020403
2621647501,1081817678,train_images/2621647501/1081817678,train_images/2621647501/321494793,train_images/2621647501/3531341578
2622319181,310520682,train_images/2622319181/310520682,train_images/2622319181/3083701757,train_images/2622319181/3373306398
2623777621,1522924858,train_images/2623777621/1522924858,train_images/2623777621/3419019690,train_images/2623777621/3652028839
2624498059,322810827,train_images/2624498059/322810827,train_images/2624498059/2109744144,train_images/2624498059/2387647497
2625021354,582465481,train_images/2625021354/582465481,train_images/2625021354/2570188380,train_images/2625021354/4144046426
2626030939,2259927996,train_images/2626030939/2259927996,train_images/2626030939/486328892,train_images/2626030939/956892659
2626276973,3647175506,train_images/2626276973/3647175506,train_images/2626276973/229503943,train_images/2626276973/624062132
2627142799,2030098351,train_images/2627142799/2030098351,train_images/2627142799/471033984,train_images/2627142799/3403197550
2629939203,3232065826,train_images/2629939203/3232065826,train_images/2629939203/2352396376,train_images/2629939203/323551052
2637411510,4071349939,train_images/2637411510/4071349939,train_images/2637411510/1336894555,train_images/2637411510/1140760420
2638691430,2456886004,train_images/2638691430/2456886004,train_images/2638691430/1864987240,train_images/2638691430/1425327776
2649306672,1198714031,train_images/2649306672/1198714031,train_images/2649306672/3373246115,train_images/2649306672/1777268990
2650533993,703869582,train_images/2650533993/703869582,train_images/2650533993/2856668967,train_images/2650533993/2135139544
2651489801,3072218981,train_images/2651489801/3072218981,train_images/2651489801/3830593759,train_images/2651489801/3927540731
2651684339,326719145,train_images/2651684339/326719145,train_images/2651684339/948208878,train_images/2651684339/2618016772
2653438530,79633439,train_images/2653438530/79633439,train_images/2653438530/3671838252,train_images/2653438530/2738676242
2657109031,3834060539,train_images/2657109031/3834060539,train_images/2657109031/2592276134,train_images/2657109031/2169331954
2661101390,3441968837,train_images/2661101390/3441968837,train_images/2661101390/163444571,train_images/2661101390/1001676988
2661178959,1663050763,train_images/2661178959/1663050763,train_images/2661178959/2726760122,train_images/2661178959/1282279554
2661378157,152368824,train_images/2661378157/152368824,train_images/2661378157/178709471,train_images/2661378157/2458291703
2662989538,1211513177,train_images/2662989538/1211513177,train_images/2662989538/3802667261,train_images/2662989538/645884996
2668759897,4282809404,train_images/2668759897/4282809404,train_images/2668759897/373543855,train_images/2668759897/3361082529
2669990440,2087642208,train_images/2669990440/2087642208,train_images/2669990440/1689829360,train_images/2669990440/649577155
2671730146,3443717701,train_images/2671730146/3443717701,train_images/2671730146/2462393738,train_images/2671730146/2734562161
2676098721,1781977425,train_images/2676098721/1781977425,train_images/2676098721/1479349817,train_images/2676098721/2602311872
2681235806,3142008625,train_images/2681235806/3142008625,train_images/2681235806/837391213,train_images/2681235806/3746931092
2683615288,4218080131,train_images/2683615288/4218080131,train_images/2683615288/1060438383,train_images/2683615288/2553586806
2689024656,1466040871,train_images/2689024656/1466040871,train_images/2689024656/36269081,train_images/2689024656/1904993451
2690161683,2714421343,train_images/2690161683/2714421343,train_images/2690161683/1381398110,train_images/2690161683/4285433507
2691903631,523706266,train_images/2691903631/523706266,train_images/2691903631/879075926,train_images/2691903631/1538113194
2692415380,600346604,train_images/2692415380/600346604,train_images/2692415380/751880958,train_images/2692415380/3648346889
2693314432,1207969045,train_images/2693314432/1207969045,train_images/2693314432/960404044,train_images/2693314432/3305759439
2695853930,375686003,train_images/2695853930/375686003,train_images/2695853930/1108793056,train_images/2695853930/1714505670
2696451534,3920672636,train_images/2696451534/3920672636,train_images/2696451534/1846537274,train_images/2696451534/371020646
2697637622,906438579,train_images/2697637622/906438579,train_images/2697637622/1142469657,train_images/2697637622/1147520629
2701226232,1067957787,train_images/2701226232/1067957787,train_images/2701226232/3116538090,train_images/2701226232/4211776017
2704163363,3967851656,train_images/2704163363/3967851656,train_images/2704163363/4075884803,train_images/2704163363/630313253
2705618799,3548064932,train_images/2705618799/3548064932,train_images/2705618799/2853831548,train_images/2705618799/2492569956
2713141511,2561951463,train_images/2713141511/2561951463,train_images/2713141511/3771041996,train_images/2713141511/200890624
2718479386,201316424,train_images/2718479386/201316424,train_images/2718479386/309208595,train_images/2718479386/3081577049
2718854859,3337969709,train_images/2718854859/3337969709,train_images/2718854859/2308494170,train_images/2718854859/2171510734
2719549572,2539188667,train_images/2719549572/2539188667,train_images/2719549572/2374987445,train_images/2719549572/673028817
2720654121,9754935,train_images/2720654121/9754935,train_images/2720654121/3045400629,train_images/2720654121/4040477872
2720921630,3842124131,train_images/2720921630/3842124131,train_images/2720921630/159165484,train_images/2720921630/1180671761
2727191293,3400259928,train_images/2727191293/3400259928,train_images/2727191293/3403817662,train_images/2727191293/2832847876
2728250599,3036351792,train_images/2728250599/3036351792,train_images/2728250599/2683363238,train_images/2728250599/3114395173
2728988942,486953473,train_images/2728988942/486953473,train_images/2728988942/302410148,train_images/2728988942/632466427
2730815103,2082831806,train_images/2730815103/2082831806,train_images/2730815103/34572118,train_images/2730815103/716812606
2732780676,2560310807,train_images/2732780676/2560310807,train_images/2732780676/2516583733,train_images/2732780676/2498238295
2732830741,1227496985,train_images/2732830741/1227496985,train_images/2732830741/1853156084,train_images/2732830741/2567055898
2734689910,3618888219,train_images/2734689910/3618888219,train_images/2734689910/1295199272,train_images/2734689910/2199267881
2735878159,2696713200,train_images/2735878159/2696713200,train_images/2735878159/604223460,train_images/2735878159/3088643505
2739601944,2232026576,train_images/2739601944/2232026576,train_images/2739601944/2139837426,train_images/2739601944/820597045
2741835855,2526981653,train_images/2741835855/2526981653,train_images/2741835855/1695519933,train_images/2741835855/446967859
2742959081,1417243890,train_images/2742959081/1417243890,train_images/2742959081/3392710756,train_images/2742959081/3074003503
2744048264,2245335453,train_images/2744048264/2245335453,train_images/2744048264/2150682311,train_images/2744048264/2600728294
2745387667,3096850011,train_images/2745387667/3096850011,train_images/2745387667/1415162212,train_images/2745387667/3414509805
2746735779,46626995,train_images/2746735779/46626995,train_images/2746735779/575126472,train_images/2746735779/497960577
2751433125,2073214972,train_images/2751433125/2073214972,train_images/2751433125/3976692153,train_images/2751433125/357680961
2752687885,707523282,train_images/2752687885/707523282,train_images/2752687885/3977004131,train_images/2752687885/1309668450
2753550138,3999771964,train_images/2753550138/3999771964,train_images/2753550138/4113397657,train_images/2753550138/2246061523
2754246172,1622142567,train_images/2754246172/1622142567,train_images/2754246172/1079608474,train_images/2754246172/1117617049
2755347468,3708423406,train_images/2755347468/3708423406,train_images/2755347468/2475749506,train_images/2755347468/1445306380
2758494648,2772360127,train_images/2758494648/2772360127,train_images/2758494648/963422792,train_images/2758494648/3213131531
2758707424,1024283654,train_images/2758707424/1024283654,train_images/2758707424/680794441,train_images/2758707424/2525570429
2761048584,210327881,train_images/2761048584/210327881,train_images/2761048584/4130572274,train_images/2761048584/2661308161
2763838004,3107072936,train_images/2763838004/3107072936,train_images/2763838004/764656002,train_images/2763838004/4061122485
2767326159,223384,train_images/2767326159/223384,train_images/2767326159/1898153311,train_images/2767326159/1122137554
2767664103,1087382345,train_images/2767664103/1087382345,train_images/2767664103/104576177,train_images/2767664103/1680316562
2768000694,1367220712,train_images/2768000694/1367220712,train_images/2768000694/3799468062,train_images/2768000694/582870174
2768740197,2790771878,train_images/2768740197/2790771878,train_images/2768740197/1925606249,train_images/2768740197/2151067335
2773343225,2943995464,train_images/2773343225/2943995464,train_images/2773343225/1143502064,train_images/2773343225/235419532
2775207739,100691984,train_images/2775207739/100691984,train_images/2775207739/3249541180,train_images/2775207739/2766094467
2775668188,3191868889,train_images/2775668188/3191868889,train_images/2775668188/3269590838,train_images/2775668188/3028424364
2780118855,1306636789,train_images/2780118855/1306636789,train_images/2780118855/3206608810,train_images/2780118855/2064060968
2780132468,4151611107,train_images/2780132468/4151611107,train_images/2780132468/None,train_images/2780132468/1848483560
2780366422,3142139864,train_images/2780366422/3142139864,train_images/2780366422/1071257288,train_images/2780366422/2847899808
2780669808,1449964301,train_images/2780669808/1449964301,train_images/2780669808/2149514139,train_images/2780669808/2878075937
2780918205,3870989148,train_images/2780918205/3870989148,train_images/2780918205/3402954180,train_images/2780918205/3097195160
2782244888,3525830627,train_images/2782244888/3525830627,train_images/2782244888/3489494822,train_images/2782244888/3788734728
2790742955,3022568031,train_images/2790742955/3022568031,train_images/2790742955/1129858609,train_images/2790742955/3179679992
2793936300,1334281856,train_images/2793936300/1334281856,train_images/2793936300/4269337899,train_images/2793936300/3532169058
2794192602,1843512620,train_images/2794192602/1843512620,train_images/2794192602/1829533928,train_images/2794192602/2916494105
2794265026,4246781225,train_images/2794265026/4246781225,train_images/2794265026/355811520,train_images/2794265026/2051065282
2795583238,1749044980,train_images/2795583238/1749044980,train_images/2795583238/1067960489,train_images/2795583238/2189543749
2797118205,2754047362,train_images/2797118205/2754047362,train_images/2797118205/2740894765,train_images/2797118205/1974847306
2798212469,2520174121,train_images/2798212469/2520174121,train_images/2798212469/4228007962,train_images/2798212469/2609920347
2799503775,4119453093,train_images/2799503775/4119453093,train_images/2799503775/2376690386,train_images/2799503775/1364381313
2799878304,2203065278,train_images/2799878304/2203065278,train_images/2799878304/1978078124,train_images/2799878304/854749733
2802098414,1537946614,train_images/2802098414/1537946614,train_images/2802098414/3139378879,train_images/2802098414/3016838315
2802539097,3660264814,train_images/2802539097/3660264814,train_images/2802539097/3249792922,train_images/2802539097/1498543593
2802584821,829885547,train_images/2802584821/829885547,train_images/2802584821/3242266027,train_images/2802584821/3180237615
2809323451,346984647,train_images/2809323451/346984647,train_images/2809323451/348943421,train_images/2809323451/1615906573
2809375046,419609242,train_images/2809375046/419609242,train_images/2809375046/2818027283,train_images/2809375046/3101751455
2810339385,2915759756,train_images/2810339385/2915759756,train_images/2810339385/455295012,train_images/2810339385/3711126689
2811061209,647195708,train_images/2811061209/647195708,train_images/2811061209/2966540895,train_images/2811061209/1116044431
2811192798,1474597880,train_images/2811192798/1474597880,train_images/2811192798/1078392873,train_images/2811192798/672329492
2813339656,1280470290,train_images/2813339656/1280470290,train_images/2813339656/3211217743,train_images/2813339656/4212253856
2814100617,3253577715,train_images/2814100617/3253577715,train_images/2814100617/2010827534,train_images/2814100617/3833136893
2814554321,1066594065,train_images/2814554321/1066594065,train_images/2814554321/2213676232,train_images/2814554321/2397615680
2815518245,577668035,train_images/2815518245/577668035,train_images/2815518245/2003484758,train_images/2815518245/1096021322
2820783595,1064148768,train_images/2820783595/1064148768,train_images/2820783595/39111980,train_images/2820783595/21801553
2821637646,2167136365,train_images/2821637646/2167136365,train_images/2821637646/3358820399,train_images/2821637646/229877275
2826913245,1314230807,train_images/2826913245/1314230807,train_images/2826913245/819860127,train_images/2826913245/1525781141
2828988202,1003643381,train_images/2828988202/1003643381,train_images/2828988202/4007126252,train_images/2828988202/2955078173
2830065820,3243602987,train_images/2830065820/3243602987,train_images/2830065820/738864232,train_images/2830065820/1021668429
2832824115,1345330867,train_images/2832824115/1345330867,train_images/2832824115/3741513577,train_images/2832824115/1327837929
2838898600,1074191981,train_images/2838898600/1074191981,train_images/2838898600/2831047718,train_images/2838898600/3072403950
2839003053,2893125217,train_images/2839003053/2893125217,train_images/2839003053/810564727,train_images/2839003053/1396432972
2839317356,497618946,train_images/2839317356/497618946,train_images/2839317356/1451359983,train_images/2839317356/3541276952
2839406005,1394266835,train_images/2839406005/1394266835,train_images/2839406005/551025985,train_images/2839406005/3923297118
2841808656,4056812912,train_images/2841808656/4056812912,train_images/2841808656/1958739702,train_images/2841808656/2198988207
2842534107,1032471591,train_images/2842534107/1032471591,train_images/2842534107/3946460275,train_images/2842534107/2076560776
2851207875,3938060966,train_images/2851207875/3938060966,train_images/2851207875/3833687077,train_images/2851207875/137800144
2851578449,700928339,train_images/2851578449/700928339,train_images/2851578449/3759532980,train_images/2851578449/2413181736
2851955958,638024317,train_images/2851955958/638024317,train_images/2851955958/4272194981,train_images/2851955958/1856629680
2857344475,1026988869,train_images/2857344475/1026988869,train_images/2857344475/3369324172,train_images/2857344475/4032723814
2861497615,391702633,train_images/2861497615/391702633,train_images/2861497615/1516584194,train_images/2861497615/2152085878
2864325627,3367692930,train_images/2864325627/3367692930,train_images/2864325627/2600879341,train_images/2864325627/2831323061
2864587679,1957332936,train_images/2864587679/1957332936,train_images/2864587679/1192572591,train_images/2864587679/1110654227
2865067754,298783530,train_images/2865067754/298783530,train_images/2865067754/1095892982,train_images/2865067754/2016481516
2871746964,26477016,train_images/2871746964/26477016,train_images/2871746964/1241207289,train_images/2871746964/2737169092
2872050745,3606220724,train_images/2872050745/3606220724,train_images/2872050745/766394136,train_images/2872050745/3368551234
2876107897,1221302857,train_images/2876107897/1221302857,train_images/2876107897/90526002,train_images/2876107897/1246757582
2878059176,1033975525,train_images/2878059176/1033975525,train_images/2878059176/3486304050,train_images/2878059176/2716362958
2880587926,1218035662,train_images/2880587926/1218035662,train_images/2880587926/4166384703,train_images/2880587926/3299603779
2881985242,3851057735,train_images/2881985242/3851057735,train_images/2881985242/4289986230,train_images/2881985242/2304209248
2882075732,3899472082,train_images/2882075732/3899472082,train_images/2882075732/3122412186,train_images/2882075732/1611688518
2883475064,1297772737,train_images/2883475064/1297772737,train_images/2883475064/1636965235,train_images/2883475064/3495077350
2883762558,771975689,train_images/2883762558/771975689,train_images/2883762558/2362785865,train_images/2883762558/4041552301
2885881158,833242304,train_images/2885881158/833242304,train_images/2885881158/2091749001,train_images/2885881158/2854910840
2888359875,2702822886,train_images/2888359875/2702822886,train_images/2888359875/1229482953,train_images/2888359875/3004320592
2897377266,2151695884,train_images/2897377266/2151695884,train_images/2897377266/594467518,train_images/2897377266/2984133889
2899242162,815655241,train_images/2899242162/815655241,train_images/2899242162/2555419417,train_images/2899242162/3199096151
2899386213,338140750,train_images/2899386213/338140750,train_images/2899386213/3790496131,train_images/2899386213/1145088165
2905025904,2068637141,train_images/2905025904/2068637141,train_images/2905025904/282288462,train_images/2905025904/816381378
2905685162,1535449979,train_images/2905685162/1535449979,train_images/2905685162/486589547,train_images/2905685162/1092239110
2906351586,558444094,train_images/2906351586/558444094,train_images/2906351586/159538394,train_images/2906351586/2866703066
2907745008,1809056192,train_images/2907745008/1809056192,train_images/2907745008/4088841891,train_images/2907745008/1317312291
2909404712,836746036,train_images/2909404712/836746036,train_images/2909404712/3322071358,train_images/2909404712/1381035132
2911725373,1994990232,train_images/2911725373/1994990232,train_images/2911725373/205579604,train_images/2911725373/1512199759
2914883477,368284225,train_images/2914883477/368284225,train_images/2914883477/121000143,train_images/2914883477/2526562775
2915096892,2976309416,train_images/2915096892/2976309416,train_images/2915096892/2140831218,train_images/2915096892/2999677140
